candidate_id,family,mechanism_family,timeframe,context,trigger,confirmation,participation,participation_style,invalidation,risk_model,exit_family,time_stop_bars,session_filter,modules,transfer_risk_prior,mechanism_signature,priority_seed,novelty_score,beam_score,source_branch,hypothesis,economic_fingerprint
s70_3f72b1a53a8f6880,structure_pullback_continuation,structure_pullback_continuation,15m,trend,pullback_reclaim,flow_continuation_confirm,impulse_rejoin,impulse_rejoin,failed_reclaim,trend_pullback,scale_out_then_trail,16,ldn_ny_overlap,"['structure_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.22,58e0e3deae946fdb7a70,0.83,0.747273,0.575,mechanism_generator,"{'context': 'trend', 'trigger': 'pullback_reclaim', 'participation': 'impulse_rejoin', 'invalidation': 'failed_reclaim', 'risk_model': 'trend_pullback', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 16, 'session_filter': 'ldn_ny_overlap'}",58e0e3deae946fdb7a70
s70_3f9e4c71e916ad22,squeeze_flow_breakout,squeeze_flow_breakout,30m,vol_shock,range_expansion_break,volume_expansion_confirm,opening_drive,opening_drive,failed_breakout,breakout_follow_through,trailing_atr,10,any_session,"['volatility_regime_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.24,f0ccc61efa4711abb0a5,0.83,0.747273,0.6625,mechanism_generator,"{'context': 'vol_shock', 'trigger': 'range_expansion_break', 'participation': 'opening_drive', 'invalidation': 'failed_breakout', 'risk_model': 'breakout_follow_through', 'exit_family': 'trailing_atr', 'time_stop_bars': 10, 'session_filter': 'any_session'}",f0ccc61efa4711abb0a5
s70_4238519149fe0bca,failed_breakout_reversal,failed_breakout_reversal,15m,transition,failed_breakout_snapback,exhaustion_confirm,close_back_inside,close_back_inside,trend_continuation,failed_breakout_reversal,fixed_rr,6,session_extremes,"['liquidity_map', 'volatility_regime_engine', 'flow_regime_engine']",0.35,098dbbe48b098b7f7707,0.83,0.747273,0.5875,mechanism_generator,"{'context': 'transition', 'trigger': 'failed_breakout_snapback', 'participation': 'close_back_inside', 'invalidation': 'trend_continuation', 'risk_model': 'failed_breakout_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 6, 'session_filter': 'session_extremes'}",098dbbe48b098b7f7707
s70_429b2be1a685ddd6,failed_breakout_reversal,failed_breakout_reversal,30m,transition,fake_breakout_reversal,exhaustion_confirm,close_back_inside,close_back_inside,breakout_reacceptance,failed_breakout_reversal,breakeven_then_fixed,6,any_session,"['liquidity_map', 'volatility_regime_engine', 'flow_regime_engine']",0.35,35179bdc5c09c11a7550,0.83,0.747273,0.5625,mechanism_generator,"{'context': 'transition', 'trigger': 'fake_breakout_reversal', 'participation': 'close_back_inside', 'invalidation': 'breakout_reacceptance', 'risk_model': 'failed_breakout_reversal', 'exit_family': 'breakeven_then_fixed', 'time_stop_bars': 6, 'session_filter': 'any_session'}",35179bdc5c09c11a7550
s70_446a846a35981551,structure_pullback_continuation,structure_pullback_continuation,30m,trend,micro_break_reclaim,flow_continuation_confirm,impulse_rejoin,impulse_rejoin,structure_break,trend_pullback,trailing_atr,16,any_session,"['structure_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.22,dd6b6b868dd7b84f89e7,0.83,0.747273,0.55,mechanism_generator,"{'context': 'trend', 'trigger': 'micro_break_reclaim', 'participation': 'impulse_rejoin', 'invalidation': 'structure_break', 'risk_model': 'trend_pullback', 'exit_family': 'trailing_atr', 'time_stop_bars': 16, 'session_filter': 'any_session'}",dd6b6b868dd7b84f89e7
s70_52994d5d0e11a0dc,liquidity_sweep_reversal,liquidity_sweep_reversal,2h,transition,liquidity_sweep_reclaim,flow_exhaustion_confirm,wick_rejection,wick_rejection,failed_reclaim,sweep_reversal,breakeven_then_fixed,6,session_extremes,"['liquidity_map', 'flow_regime_engine', 'trade_geometry_layer']",0.28,2fa00b88e653495515f1,0.83,0.747273,0.375,mechanism_generator,"{'context': 'transition', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'wick_rejection', 'invalidation': 'failed_reclaim', 'risk_model': 'sweep_reversal', 'exit_family': 'breakeven_then_fixed', 'time_stop_bars': 6, 'session_filter': 'session_extremes'}",2fa00b88e653495515f1
s70_5fb9aa70217d3b12,squeeze_flow_breakout,squeeze_flow_breakout,2h,transition,range_expansion_break,volume_expansion_confirm,retest_hold,retest_hold,failed_breakout,breakout_follow_through,scale_out_then_trail,24,any_session,"['volatility_regime_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.24,23ee34a2a80bf1af506b,0.83,0.747273,0.6125,mechanism_generator,"{'context': 'transition', 'trigger': 'range_expansion_break', 'participation': 'retest_hold', 'invalidation': 'failed_breakout', 'risk_model': 'breakout_follow_through', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 24, 'session_filter': 'any_session'}",23ee34a2a80bf1af506b
s70_6f440b3de0e670de,multi_tf_disagreement_repair,multi_tf_disagreement_repair,30m,transition,htf_ltf_disagreement_repair,structure_realign_confirm,pullback_after_realign,pullback_after_realign,htf_bias_flip,multi_tf_repair,trailing_atr,18,any_session,"['mtf_bias_completion', 'structure_engine', 'flow_regime_engine']",0.26,b0508309c9445bb94396,0.83,0.747273,0.525,mechanism_generator,"{'context': 'transition', 'trigger': 'htf_ltf_disagreement_repair', 'participation': 'pullback_after_realign', 'invalidation': 'htf_bias_flip', 'risk_model': 'multi_tf_repair', 'exit_family': 'trailing_atr', 'time_stop_bars': 18, 'session_filter': 'any_session'}",b0508309c9445bb94396
s70_718ff8e00341b1d1,liquidity_sweep_reversal,liquidity_sweep_reversal,15m,range,liquidity_sweep_reclaim,flow_exhaustion_confirm,close_back_inside,close_back_inside,flow_reversal,sweep_reversal,fixed_rr,4,session_extremes,"['liquidity_map', 'flow_regime_engine', 'trade_geometry_layer']",0.28,39f04f5181bbb26a74bd,0.83,0.747273,0.475,mechanism_generator,"{'context': 'range', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'close_back_inside', 'invalidation': 'flow_reversal', 'risk_model': 'sweep_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 4, 'session_filter': 'session_extremes'}",39f04f5181bbb26a74bd
s70_75298ba91ed9dfa1,failed_breakout_reversal,failed_breakout_reversal,2h,vol_shock,fake_breakout_reversal,exhaustion_confirm,snapback_entry,snapback_entry,trend_continuation,failed_breakout_reversal,breakeven_then_fixed,4,any_session,"['liquidity_map', 'volatility_regime_engine', 'flow_regime_engine']",0.35,e33ca2956d9803328d3b,0.83,0.747273,0.5125,mechanism_generator,"{'context': 'vol_shock', 'trigger': 'fake_breakout_reversal', 'participation': 'snapback_entry', 'invalidation': 'trend_continuation', 'risk_model': 'failed_breakout_reversal', 'exit_family': 'breakeven_then_fixed', 'time_stop_bars': 4, 'session_filter': 'any_session'}",e33ca2956d9803328d3b
s70_75a6852626fd7526,liquidity_sweep_reversal,liquidity_sweep_reversal,30m,liquidity_rotation,liquidity_sweep_reclaim,flow_exhaustion_confirm,wick_rejection,wick_rejection,flow_reversal,sweep_reversal,breakeven_then_fixed,8,session_extremes,"['liquidity_map', 'flow_regime_engine', 'trade_geometry_layer']",0.28,c8c4f155ef54e1db5f43,0.83,0.747273,0.425,mechanism_generator,"{'context': 'liquidity_rotation', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'wick_rejection', 'invalidation': 'flow_reversal', 'risk_model': 'sweep_reversal', 'exit_family': 'breakeven_then_fixed', 'time_stop_bars': 8, 'session_filter': 'session_extremes'}",c8c4f155ef54e1db5f43
s70_7fde3e7fe706720f,liquidity_sweep_reversal,liquidity_sweep_reversal,1h,transition,pool_violation_reclaim,flow_exhaustion_confirm,wick_rejection,wick_rejection,flow_reversal,sweep_reversal,fixed_rr,8,any_session,"['liquidity_map', 'flow_regime_engine', 'trade_geometry_layer']",0.28,d91c9933022b5a3f3e6a,0.83,0.747273,0.4,mechanism_generator,"{'context': 'transition', 'trigger': 'pool_violation_reclaim', 'participation': 'wick_rejection', 'invalidation': 'flow_reversal', 'risk_model': 'sweep_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 8, 'session_filter': 'any_session'}",d91c9933022b5a3f3e6a
s70_89a5e40e03321d21,exhaustion_mean_reversion,exhaustion_mean_reversion,4h,vol_shock,exhaustion_reversal,volatility_fade_confirm,mean_snap,mean_snap,trend_resume,mean_reversion,time_exit,4,late_session,"['flow_regime_engine', 'trade_geometry_layer']",0.4,164c65b1e5ce96f74610,0.83,0.747273,0.3875,mechanism_generator,"{'context': 'vol_shock', 'trigger': 'exhaustion_reversal', 'participation': 'mean_snap', 'invalidation': 'trend_resume', 'risk_model': 'mean_reversion', 'exit_family': 'time_exit', 'time_stop_bars': 4, 'session_filter': 'late_session'}",164c65b1e5ce96f74610
s70_90f6f35f62f22953,liquidity_sweep_reversal,liquidity_sweep_reversal,4h,range,pool_violation_reclaim,flow_exhaustion_confirm,wick_rejection,wick_rejection,failed_reclaim,sweep_reversal,fixed_rr,6,any_session,"['liquidity_map', 'flow_regime_engine', 'trade_geometry_layer']",0.28,1debb2f56627b4cea91c,0.83,0.747273,0.35,mechanism_generator,"{'context': 'range', 'trigger': 'pool_violation_reclaim', 'participation': 'wick_rejection', 'invalidation': 'failed_reclaim', 'risk_model': 'sweep_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 6, 'session_filter': 'any_session'}",1debb2f56627b4cea91c
s70_939c6f5788eb1224,squeeze_flow_breakout,squeeze_flow_breakout,15m,vol_shock,compression_breakout,volume_expansion_confirm,opening_drive,opening_drive,failed_breakout,breakout_follow_through,scale_out_then_trail,10,high_liquidity_hours,"['volatility_regime_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.24,0fbef87806319d471b97,0.83,0.747273,0.6875,mechanism_generator,"{'context': 'vol_shock', 'trigger': 'compression_breakout', 'participation': 'opening_drive', 'invalidation': 'failed_breakout', 'risk_model': 'breakout_follow_through', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 10, 'session_filter': 'high_liquidity_hours'}",0fbef87806319d471b97
s70_953e47f279f3441f,exhaustion_mean_reversion,exhaustion_mean_reversion,2h,vol_shock,stretch_extreme_revert,volatility_fade_confirm,mean_snap,mean_snap,new_extreme_break,mean_reversion,fixed_rr,8,any_session,"['flow_regime_engine', 'trade_geometry_layer']",0.4,f3ce449b6a0b64ce2274,0.83,0.747273,0.4125,mechanism_generator,"{'context': 'vol_shock', 'trigger': 'stretch_extreme_revert', 'participation': 'mean_snap', 'invalidation': 'new_extreme_break', 'risk_model': 'mean_reversion', 'exit_family': 'fixed_rr', 'time_stop_bars': 8, 'session_filter': 'any_session'}",f3ce449b6a0b64ce2274
s70_976e6132d6a260ab,multi_tf_disagreement_repair,multi_tf_disagreement_repair,2h,trend,htf_ltf_disagreement_repair,structure_realign_confirm,pullback_after_realign,pullback_after_realign,misalignment_persists,multi_tf_repair,trailing_atr,12,any_session,"['mtf_bias_completion', 'structure_engine', 'flow_regime_engine']",0.26,ad43dac40d838374bf09,0.83,0.747273,0.475,mechanism_generator,"{'context': 'trend', 'trigger': 'htf_ltf_disagreement_repair', 'participation': 'pullback_after_realign', 'invalidation': 'misalignment_persists', 'risk_model': 'multi_tf_repair', 'exit_family': 'trailing_atr', 'time_stop_bars': 12, 'session_filter': 'any_session'}",ad43dac40d838374bf09
s70_9b25265a301e97e5,exhaustion_mean_reversion,exhaustion_mean_reversion,30m,range,exhaustion_reversal,flow_exhaustion_confirm,fade_extreme,fade_extreme,trend_resume,mean_reversion,fixed_rr,12,any_session,"['flow_regime_engine', 'trade_geometry_layer']",0.4,dadf77e5d72f31eeb911,0.83,0.747273,0.4625,mechanism_generator,"{'context': 'range', 'trigger': 'exhaustion_reversal', 'participation': 'fade_extreme', 'invalidation': 'trend_resume', 'risk_model': 'mean_reversion', 'exit_family': 'fixed_rr', 'time_stop_bars': 12, 'session_filter': 'any_session'}",dadf77e5d72f31eeb911
s70_ab629afa9102ad86,volatility_regime_transition,volatility_regime_transition,2h,vol_shock,compression_to_expansion,momentum_slope_confirm,anticipatory_break,anticipatory_break,recompression,vol_transition,time_exit,8,any_session,"['volatility_regime_engine', 'structure_engine']",0.3,0744f99b01ed3f6c2a7f,0.83,0.747273,0.575,mechanism_generator,"{'context': 'vol_shock', 'trigger': 'compression_to_expansion', 'participation': 'anticipatory_break', 'invalidation': 'recompression', 'risk_model': 'vol_transition', 'exit_family': 'time_exit', 'time_stop_bars': 8, 'session_filter': 'any_session'}",0744f99b01ed3f6c2a7f
s70_adbd8d3c3c553d6e,squeeze_flow_breakout,squeeze_flow_breakout,1h,transition,compression_breakout,volume_expansion_confirm,opening_drive,opening_drive,volatility_recompression,breakout_follow_through,trailing_atr,24,high_liquidity_hours,"['volatility_regime_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.24,4b29c07cc4075c11507a,0.83,0.747273,0.6375,mechanism_generator,"{'context': 'transition', 'trigger': 'compression_breakout', 'participation': 'opening_drive', 'invalidation': 'volatility_recompression', 'risk_model': 'breakout_follow_through', 'exit_family': 'trailing_atr', 'time_stop_bars': 24, 'session_filter': 'high_liquidity_hours'}",4b29c07cc4075c11507a
s70_b5d4805b831fe8b5,multi_tf_disagreement_repair,multi_tf_disagreement_repair,1h,transition,bias_realignment_break,structure_realign_confirm,pullback_after_realign,pullback_after_realign,misalignment_persists,multi_tf_repair,scale_out_then_trail,12,ldn_ny_overlap,"['mtf_bias_completion', 'structure_engine', 'flow_regime_engine']",0.26,45500add6ec9e874c563,0.83,0.747273,0.5,mechanism_generator,"{'context': 'transition', 'trigger': 'bias_realignment_break', 'participation': 'pullback_after_realign', 'invalidation': 'misalignment_persists', 'risk_model': 'multi_tf_repair', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 12, 'session_filter': 'ldn_ny_overlap'}",45500add6ec9e874c563
s70_cad46f11f06c945b,funding_oi_imbalance_reversion,funding_oi_imbalance_reversion,4h,transition,oi_divergence_revert,sentiment_reversal_confirm,imbalance_fade,imbalance_fade,crowding_acceleration,crowding_reversion,fixed_rr,12,high_liquidity_hours,"['crowding_layer', 'flow_regime_engine']",0.48,61a507570be49344901a,0.83,0.747273,0.65,mechanism_generator,"{'context': 'transition', 'trigger': 'oi_divergence_revert', 'participation': 'imbalance_fade', 'invalidation': 'crowding_acceleration', 'risk_model': 'crowding_reversion', 'exit_family': 'fixed_rr', 'time_stop_bars': 12, 'session_filter': 'high_liquidity_hours'}",61a507570be49344901a
s70_cf42c7d2b88ca295,liquidity_sweep_reversal,liquidity_sweep_reversal,15m,liquidity_rotation,pool_violation_reclaim,flow_exhaustion_confirm,close_back_inside,close_back_inside,failed_reclaim,sweep_reversal,breakeven_then_fixed,4,any_session,"['liquidity_map', 'flow_regime_engine', 'trade_geometry_layer']",0.28,5a05735f8858a1fb842e,0.83,0.747273,0.45,mechanism_generator,"{'context': 'liquidity_rotation', 'trigger': 'pool_violation_reclaim', 'participation': 'close_back_inside', 'invalidation': 'failed_reclaim', 'risk_model': 'sweep_reversal', 'exit_family': 'breakeven_then_fixed', 'time_stop_bars': 4, 'session_filter': 'any_session'}",5a05735f8858a1fb842e
s70_dbc39d3caea889a2,funding_oi_imbalance_reversion,funding_oi_imbalance_reversion,1h,crowding,oi_divergence_revert,sentiment_reversal_confirm,imbalance_fade,imbalance_fade,trend_resume,crowding_reversion,fixed_rr,18,high_liquidity_hours,"['crowding_layer', 'flow_regime_engine']",0.48,40c9b508013eb7dd79ec,0.83,0.747273,0.7,mechanism_generator,"{'context': 'crowding', 'trigger': 'oi_divergence_revert', 'participation': 'imbalance_fade', 'invalidation': 'trend_resume', 'risk_model': 'crowding_reversion', 'exit_family': 'fixed_rr', 'time_stop_bars': 18, 'session_filter': 'high_liquidity_hours'}",40c9b508013eb7dd79ec
s70_df610cfb30b49a32,structure_pullback_continuation,structure_pullback_continuation,2h,transition,micro_break_reclaim,flow_continuation_confirm,break_reclaim,break_reclaim,failed_reclaim,trend_pullback,trailing_atr,12,any_session,"['structure_engine', 'flow_regime_engine', 'mtf_bias_completion']",0.22,d24e286b8510d060f4d4,0.83,0.747273,0.5,mechanism_generator,"{'context': 'transition', 'trigger': 'micro_break_reclaim', 'participation': 'break_reclaim', 'invalidation': 'failed_reclaim', 'risk_model': 'trend_pullback', 'exit_family': 'trailing_atr', 'time_stop_bars': 12, 'session_filter': 'any_session'}",d24e286b8510d060f4d4
s70_e201e638e0e5dc57,exhaustion_mean_reversion,exhaustion_mean_reversion,15m,range,stretch_extreme_revert,flow_exhaustion_confirm,fade_extreme,fade_extreme,trend_resume,mean_reversion,time_exit,12,late_session,"['flow_regime_engine', 'trade_geometry_layer']",0.4,81dda015f4022e34c96f,0.83,0.747273,0.4875,mechanism_generator,"{'context': 'range', 'trigger': 'stretch_extreme_revert', 'participation': 'fade_extreme', 'invalidation': 'trend_resume', 'risk_model': 'mean_reversion', 'exit_family': 'time_exit', 'time_stop_bars': 12, 'session_filter': 'late_session'}",81dda015f4022e34c96f
s70_f472bbf3ef769049,volatility_regime_transition,volatility_regime_transition,30m,transition,compression_to_expansion,momentum_slope_confirm,anticipatory_break,anticipatory_break,failed_expansion,vol_transition,time_exit,14,any_session,"['volatility_regime_engine', 'structure_engine']",0.3,1b83d14510e4e4e2e4d8,0.83,0.747273,0.625,mechanism_generator,"{'context': 'transition', 'trigger': 'compression_to_expansion', 'participation': 'anticipatory_break', 'invalidation': 'failed_expansion', 'risk_model': 'vol_transition', 'exit_family': 'time_exit', 'time_stop_bars': 14, 'session_filter': 'any_session'}",1b83d14510e4e4e2e4d8
s70_fb5f838aa85d9cbd,multi_tf_disagreement_repair,multi_tf_disagreement_repair,4h,trend,bias_realignment_break,structure_realign_confirm,late_confirmation,late_confirmation,htf_bias_flip,multi_tf_repair,scale_out_then_trail,8,ldn_ny_overlap,"['mtf_bias_completion', 'structure_engine', 'flow_regime_engine']",0.26,99f786f0be7e2ebbc7c4,0.83,0.747273,0.45,mechanism_generator,"{'context': 'trend', 'trigger': 'bias_realignment_break', 'participation': 'late_confirmation', 'invalidation': 'htf_bias_flip', 'risk_model': 'multi_tf_repair', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 8, 'session_filter': 'ldn_ny_overlap'}",99f786f0be7e2ebbc7c4
